Make,Model,Year,Price,Mileage,Body Type,Location,Anomaly_Score,Is_Anomaly
mercedes-benz,e-class,2007,150579,181755,Sedan,Sharjah,0.16651238019126663,False
bmw,4-series,2013,106460,218517,Sedan,Dubai,0.19470929556342242,False
audi,q8,2020,703502,264917,SUV,Dubai,0.10105058410386192,False
bentley,continental-flying-spur,2019,441371,279456,Sedan,Dubai,-0.027751561029045968,True
chevrolet,silverado,2006,111792,104805,Pick Up Truck,Dubai,0.15757197415941848,False
ford,bronco,2015,317085,21643,SUV,Dubai,0.13828782867146172,False
land-rover,range-rover,2005,164480,286125,SUV,Dubai,0.10154707931210749,False
ford,edge,2015,16452,36404,SUV,Abu Dhabi,0.18536744209084888,False
renault,koleos,2021,12486,193586,SUV,Dubai,0.17125245496797803,False
mercedes-benz,gle-coupe,2005,506384,51007,Coupe,Dubai,0.07815091818157804,False
mercedes-benz,g-class,2021,961529,137906,SUV,Dubai,0.09115498398115274,False
nissan,patrol,2005,143269,292896,SUV,Dubai,0.11971918486599609,False
volkswagen,touareg,2019,39364,261057,SUV,Dubai,0.18461494760501818,False
toyota,rav-4,2010,78393,86468,SUV,Dubai,0.20015308298625484,False
jeep,grand-cherokee,2006,77750,292212,SUV,Dubai,0.11175741607835465,False
toyota,prado,2016,76428,148083,SUV,Dubai,0.21842299855308134,False
jeep,grand-cherokee,2017,185041,189037,SUV,Dubai,0.1942325223475121,False
audi,other,2009,134689,69182,Sedan,Dubai,0.18020147813194154,False
ford,f-series-pickup,2009,84799,68687,SUV,Abu Dhabi,0.1748625640403988,False
land-rover,lr2,2018,13501,195223,SUV,Abu Dhabi,0.2014897727297238,False
porsche,carrera,2015,1038858,52791,Coupe,Dubai,0.0012306001267089473,False
land-rover,range-rover-evoque,2023,150865,94724,Soft Top Convertible,Dubai,0.15293908830151198,False
mercedes-benz,g-class,2009,856445,176845,SUV,Dubai,0.1042664653650931,False
mercedes-benz,e-class,2024,427651,218402,Sedan,Dubai,0.11047048037762108,False
maserati,levante,2016,155802,56109,Crossover,Dubai,0.053871285333481955,False
mitsubishi,l200,2017,24460,17139,Pick Up Truck,Dubai,0.16051565132202977,False
mercedes-benz,g-class,2015,1121891,179230,SUV,Dubai,0.08083169588846317,False
toyota,land-cruiser,2021,23156,166582,Sedan,Sharjah,0.19283343447692414,False
toyota,rav-4,2015,52125,217430,SUV,Sharjah,0.19738393385876624,False
chevrolet,tahoe,2011,95900,155625,SUV,Dubai,0.19183256294028345,False
nissan,patrol,2017,153621,172678,SUV,Dubai,0.19341111997846544,False
mercedes-benz,c-class,2010,229873,201409,Sedan,Dubai,0.1671862937986724,False
nissan,patrol,2022,72113,202028,SUV,Dubai,0.1649477586493086,False
ford,edge,2023,18767,164285,SUV,Dubai,0.16958292893207894,False
lexus,es-series,2005,238753,280408,Sedan,Dubai,0.0895857892793519,False
rolls-royce,cullinan,2005,2172656,245159,SUV,Dubai,-0.08689907965037458,True
maserati,levante,2012,152703,253802,SUV,Dubai,0.04922275057054604,False
bmw,2-series,2021,129631,291357,Soft Top Convertible,Dubai,0.126351563559154,False
toyota,camry,2021,33189,180434,Sedan,Sharjah,0.18919036563573394,False
audi,q3,2010,101014,92300,SUV,Dubai,0.19819367350967804,False
mitsubishi,outlander,2011,62031,128927,SUV,Dubai,0.20097028308054188,False
kia,sportage,2007,46382,290194,SUV,Dubai,0.1318970836326478,False
alfa-romeo,giulietta,2024,61688,89558,Hatchback,Dubai,0.13933874998417123,False
toyota,corolla-cross,2009,16813,94267,Crossover,Sharjah,0.17732991260286396,False
volkswagen,touareg,2007,29660,82205,SUV,Dubai,0.18107129491976465,False
porsche,panamera,2024,445342,47785,Sedan,Dubai,0.0004948631482848409,False
mitsubishi,pajero,2014,46199,143565,SUV,Dubai,0.21846887559858785,False
bmw,x6,2012,127069,114231,SUV,Dubai,0.21249967477378767,False
mitsubishi,pajero,2022,64380,245853,SUV,Dubai,0.17672157282623607,False
honda,city,2012,28167,98378,Sedan,Dubai,0.19982934710637723,False
honda,city,2007,39902,246145,Sedan,Dubai,0.1692714391438831,False
jeep,wrangler,2016,71525,164457,SUV,Abu Dhabi,0.21507116143134686,False
land-rover,range-rover,2009,52849,49289,SUV,Dubai,0.15989388541835853,False
porsche,cayenne,2006,60389,203576,SUV,Dubai,0.03109687857722654,False
volkswagen,id4,2022,142225,88263,SUV,Dubai,0.16557726979129112,False
ferrari,f8-tributo,2024,1122414,63938,Sports Car,Dubai,-0.01416922148450983,True
audi,q5,2017,234791,241884,SUV,Dubai,0.15968721351358955,False
gmc,yukon,2022,95790,78225,SUV,Sharjah,0.16749461880010885,False
land-rover,range-rover,2011,320882,168085,SUV,Dubai,0.17465756934863136,False
cadillac,escalade,2015,651384,27469,SUV,Dubai,0.10482489945257178,False
dodge,charger,2019,127713,158029,Sedan,Dubai,0.20679082427210765,False
lexus,rx-series,2007,54948,46204,SUV,Dubai,0.1678897199774807,False
renault,dokker,2007,30217,53959,Van,Dubai,0.15814064831394142,False
audi,q8,2009,484730,21887,SUV,Abu Dhabi,0.10729432795397864,False
aston-martin,db9,2011,372072,76915,Coupe,Dubai,-0.00873015528660026,True
dodge,durango,2016,87959,14203,SUV,Dubai,0.17333999529037725,False
lexus,lx600,2019,663743,258347,SUV,Sharjah,0.09819897738641259,False
mercedes-benz,s-class,2020,133385,250530,Sedan,Dubai,0.16478390125781733,False
porsche,carrera,2014,343319,121105,Coupe,Dubai,0.06146417619510136,False
mercedes-benz,glc,2007,263968,126951,Coupe,Dubai,0.13700867787753185,False
mercedes-benz,amg,2012,549039,19112,Coupe,Dubai,0.10712517043809233,False
bmw,7-series,2014,421325,157040,Sedan,Dubai,0.13256067004439032,False
toyota,land-cruiser,2024,212295,88483,SUV,Sharjah,0.1420209775511963,False
mercedes-benz,s-class-coupe,2019,273897,22718,Coupe,Ajman,0.13890158999940072,False
bmw,7-series,2021,96890,163328,Sedan,Abu Dhabi,0.20251457603477968,False
lexus,lx600,2024,736795,269089,SUV,Dubai,0.05829719327277494,False
mercedes-benz,c-class,2023,101091,74672,Sedan,Sharjah,0.16137319638319592,False
tesla,model-3,2020,269813,23455,Coupe,Dubai,0.1121366721897834,False
porsche,macan,2019,248542,126385,SUV,Dubai,0.035183480643628084,False
ford,escape,2019,31973,247921,SUV,Dubai,0.1807987579545145,False
audi,e-tron,2005,103676,57215,SUV,Dubai,0.1458159916400078,False
land-rover,range-rover,2008,223776,105681,SUV,Dubai,0.16655082641166896,False
lamborghini,aventador,2006,2077654,76280,Sports Car,Dubai,-0.07274344794171073,True
gmc,terrain,2013,50384,17628,Sedan,Dubai,0.18395430399689322,False
mini,cooper,2019,23913,244462,Hatchback,Dubai,0.178282083523446,False
nissan,patrol,2014,138425,147103,SUV,Dubai,0.19700525051620754,False
dodge,charger,2008,90703,183479,Sedan,Dubai,0.20331090095737686,False
mercedes-benz,c-class-coupe,2023,97569,104553,Coupe,Dubai,0.16211189059210468,False
chevrolet,equinox,2016,56089,145306,SUV,Dubai,0.20677281352164595,False
nissan,patrol,2024,133271,63527,SUV,Dubai,0.1319063707603479,False
toyota,prado,2007,65313,127608,SUV,Dubai,0.1873660887368203,False
nissan,x-trail,2018,13680,138948,SUV,Dubai,0.19110148537587945,False
mercedes-benz,s-class-coupe,2020,387339,159949,Coupe,Dubai,0.16006852703341184,False
gmc,yukon,2020,122544,296185,SUV,Dubai,0.12658076008781305,False
volkswagen,id4,2013,132309,162852,Crossover,Dubai,0.20109112121689693,False
toyota,land-cruiser,2005,159375,66507,SUV,Dubai,0.1466094860701217,False
bmw,x7,2013,356154,227849,SUV,Dubai,0.164872543428783,False
dodge,ram,2013,176733,275371,Pick Up Truck,Dubai,0.15703352167981305,False
toyota,fortuner,2009,99739,81224,Wagon,Dubai,0.18964844419215027,False
nissan,patrol,2020,75807,91427,SUV,Dubai,0.17794355356896435,False
chevrolet,camaro,2015,41557,195999,Coupe,Dubai,0.18941438548677592,False
nissan,sentra,2011,26249,229721,Sedan,Dubai,0.1848881942511021,False
nissan,pathfinder,2011,64462,142709,SUV,Abu Dhabi,0.21402988223330266,False
tesla,model-3,2005,212729,285871,Sedan,Dubai,0.08425901245146128,False
maybach,other,2024,1452984,178381,SUV,Dubai,-0.01620554955655973,True
mercedes-benz,cla,2011,80746,139220,Sedan,Dubai,0.20502444929334995,False
mercedes-benz,gt,2010,737718,198049,Coupe,Dubai,0.12412363985336339,False
toyota,land-cruiser,2024,264424,125734,SUV,Dubai,0.13383945100982508,False
bmw,x6,2015,49696,23365,SUV,Dubai,0.15779262609199873,False
nissan,pathfinder,2007,48764,250220,SUV,Dubai,0.18047866343447028,False
chevrolet,silverado,2006,141658,43384,Pick Up Truck,Dubai,0.13531765243154376,False
mazda,3,2023,46223,248302,Hatchback,Dubai,0.1631766019548586,False
porsche,cayenne,2017,97485,241682,SUV,Dubai,0.04342055054096505,False
porsche,macan,2022,205773,97938,SUV,Dubai,0.03690895945565342,False
bentley,continental-gt,2005,220136,280668,Coupe,Dubai,-0.04706487182368746,True
nissan,navara,2006,46533,165105,Pick Up Truck,Dubai,0.1692190674714118,False
bmw,x5,2023,103160,287420,SUV,Dubai,0.14512027335883604,False
mercedes-benz,g-class,2012,905065,205161,SUV,Dubai,0.10740156135204992,False
volkswagen,golfr,2020,75951,175720,Hatchback,Sharjah,0.19362942068305833,False
audi,s3rs3,2006,199000,127264,Sedan,Dubai,0.13733512675251308,False
nissan,navara,2019,52711,10221,Pick Up Truck,Abu Dhabi,0.1481917593619836,False
audi,q8,2007,383387,111761,SUV,Abu Dhabi,0.13992720685268406,False
bmw,x6,2019,35338,21211,SUV,Dubai,0.17689895052939436,False
mercedes-benz,cls-class,2008,307357,249894,Sedan,Dubai,0.15643756733363057,False
jaguar,f-type,2022,180605,116001,Soft Top Convertible,Dubai,0.17049065150053844,False
lexus,ls-series,2021,18182,80085,Sedan,Sharjah,0.1534369794520054,False
audi,q5,2007,43120,106670,SUV,Dubai,0.17817964786125778,False
mercedes-benz,s-class,2023,664738,283611,Sedan,Dubai,0.07161800822974107,False
chevrolet,camaro,2017,29441,146958,Hard Top Convertible,Dubai,0.21179819801149002,False
nissan,navara,2018,47541,279731,Pick Up Truck,Abu Dhabi,0.17101325780306348,False
bmw,3-series,2008,26462,155959,Sedan,Dubai,0.18554458559966924,False
porsche,boxster,2017,216422,38736,Soft Top Convertible,Dubai,0.030386651175089208,False
jeep,wrangler-unlimited,2012,106062,163917,SUV,Dubai,0.21400303202521742,False
porsche,carrera,2015,717197,106916,SUV,Dubai,0.03415416474931332,False
mitsubishi,l200,2008,77186,85402,Pick Up Truck,Dubai,0.19682358103799125,False
nissan,maxima,2015,49657,59876,Sedan,Dubai,0.2040282472624374,False
jeep,wrangler-unlimited,2024,84736,91526,SUV,Sharjah,0.15925908200241606,False
volkswagen,transporter,2016,31794,176510,Van,Dubai,0.20434476397114426,False
tesla,model-3,2022,229425,61871,Sedan,Dubai,0.12859240040396724,False
bmw,6-series,2009,101670,120801,Sports Car,Dubai,0.18264825592058354,False
mitsubishi,l200,2009,48000,202398,Pick Up Truck,Sharjah,0.18990475800750806,False
toyota,fj-cruiser,2017,80347,81945,SUV,Dubai,0.21077413150214985,False
renault,koleos,2009,66101,37512,SUV,Dubai,0.17130978028882116,False
mazda,6,2016,59700,61940,Sedan,Dubai,0.19335045971538628,False
nissan,x-trail,2021,74852,227496,SUV,Dubai,0.18004047895673053,False
mercedes-benz,gls-class,2014,1286059,59363,SUV,Dubai,0.042515871854099,False
ford,explorer,2013,61200,262149,SUV,Dubai,0.1960673540220247,False
lexus,rx-series,2013,170537,273894,SUV,Sharjah,0.17562389040749743,False
mitsubishi,pajero,2007,40315,154205,SUV,Dubai,0.19166327474535838,False
mercedes-benz,c-class,2010,377340,88725,Coupe,Dubai,0.16097964102330287,False
infiniti,q70,2020,54615,278255,Sedan,Dubai,0.17028439667286016,False
audi,s8,2023,556432,180247,Sedan,Abu Dhabi,0.11729165750818771,False
mercedes-benz,s-class,2009,48581,263327,Sedan,Dubai,0.15620530828777385,False
toyota,hilux,2023,125328,192189,Pick Up Truck,Dubai,0.16562469368613153,False
honda,accord,2011,85771,112557,Sedan,Dubai,0.20109862845349447,False
cadillac,ctscatera,2022,44790,25991,Coupe,Sharjah,0.16331451017590287,False
bmw,x6,2006,106787,207980,SUV,Abu Dhabi,0.17863672093571886,False
lamborghini,aventador,2006,3264002,129594,Hard Top Convertible,Dubai,-0.09485227771111004,True
rolls-royce,cullinan,2013,1868990,213484,SUV,Dubai,-0.04214738165312326,True
ford,f-series-pickup,2015,391597,244033,Pick Up Truck,Dubai,0.1536839780462994,False
hyundai,tucson,2013,28973,18061,SUV,Dubai,0.1661172440816227,False
toyota,land-cruiser,2020,27147,28561,SUV,Dubai,0.14576186352509674,False
lexus,lx600,2017,569482,190655,SUV,Dubai,0.13420851418339508,False
bmw,7-series,2022,409011,60001,Sedan,Dubai,0.12510980040646613,False
nissan,tiida,2015,25441,49860,Hatchback,Ajman,0.18428631507592136,False
porsche,boxster,2010,214602,148521,Sports Car,Dubai,0.062187256979068906,False
nissan,altima,2016,62573,128979,Sedan,Abu Dhabi,0.20270277392559755,False
audi,a8,2008,20663,273996,Sedan,Dubai,0.1567853319231054,False
dodge,challenger,2006,99357,48530,Sports Car,Dubai,0.14208564952874797,False
nissan,pathfinder,2021,16911,264805,SUV,Dubai,0.16415933905835633,False
chevrolet,camaro,2017,85035,224731,Sports Car,Dubai,0.18486915928703163,False
ferrari,roma,2018,1566146,115348,Coupe,Dubai,0.011892818053055199,False
infiniti,q50,2020,102327,232654,Sedan,Dubai,0.18334771679729361,False
land-rover,range-rover-sport,2024,251891,53738,SUV,Dubai,0.11725513906461138,False
land-rover,range-rover-velar,2009,190499,99439,SUV,Sharjah,0.16902728254770522,False
nissan,patrol,2011,128244,228469,SUV,Dubai,0.18211600394670474,False
mercedes-benz,gla,2021,111295,148766,Hatchback,Dubai,0.1855029706991564,False
toyota,camry,2019,103911,264293,Sedan,Dubai,0.1682531630334414,False
lexus,ls-series,2024,16997,176777,Sedan,Sharjah,0.12480294810762937,False
nissan,patrol,2016,80971,286209,SUV,Dubai,0.14689597635742696,False
mitsubishi,lancer,2017,38197,215184,Sedan,Dubai,0.1973470166058694,False
mercedes-benz,m-class,2022,90782,31273,SUV,Dubai,0.14172181345006857,False
ford,expedition,2021,40195,104642,SUV,Dubai,0.19430583867759676,False
nissan,pathfinder,2005,41531,202825,SUV,Dubai,0.15852122060643026,False
ford,bronco,2009,249263,287363,SUV,Dubai,0.13841945472352796,False
land-rover,range-rover-sport,2013,313431,255862,SUV,Dubai,0.15914442492501563,False
toyota,hiace,2013,122424,88705,Van,Dubai,0.20259145596340244,False
nissan,patrol,2019,262090,298102,SUV,Dubai,0.13414917409434085,False
audi,q5,2014,42716,24534,SUV,Dubai,0.19151179465255608,False
chevrolet,cruze,2017,28474,151617,Hatchback,Dubai,0.2020869434159262,False
infiniti,qx50,2006,60287,193865,SUV,Dubai,0.18010288312513129,False
ford,expedition,2005,71922,34870,SUV,Dubai,0.1454125456578782,False
mercedes-benz,e-class,2016,33050,287347,Sedan,Abu Dhabi,0.15668313056594685,False
jeep,grand-cherokee,2020,154249,224690,SUV,Dubai,0.1686822011279962,False
toyota,hilux,2021,41786,170013,Pick Up Truck,Sharjah,0.18879313201414388,False
mercedes-benz,gle-class,2021,264260,75753,SUV,Dubai,0.1711487335966903,False
mercedes-benz,c-class,2022,372692,122485,Sedan,Dubai,0.1138470275661061,False
dodge,challenger,2022,62323,212764,Coupe,Dubai,0.18477427410424452,False
porsche,cayman,2020,122989,182688,Coupe,Dubai,0.049158839789418374,False
ferrari,f8-tributo,2020,1319007,95945,Sports Car,Dubai,0.013651809880022792,False
ferrari,f12,2011,717810,62743,Coupe,Dubai,-0.01864938495181523,True
renault,symbol,2012,31924,161865,Sedan,Dubai,0.19897507303699818,False
hyundai,sonata,2012,33841,264126,Sedan,Dubai,0.17507741360992551,False
volkswagen,passat,2018,46815,164292,Sedan,Dubai,0.18647671516542502,False
lexus,gx-series,2007,243135,285258,SUV,Dubai,0.12219646014996022,False
bmw,x5,2009,432291,148672,SUV,Dubai,0.1533346905264814,False
land-rover,range-rover-sport,2006,55572,183442,SUV,Sharjah,0.1496698535020048,False
porsche,cayman,2008,448164,262072,Coupe,Dubai,0.015957703701569792,False
suzuki,jimny,2022,71795,171059,Coupe,Dubai,0.17841178053941903,False
nissan,armada,2016,91004,34535,Sedan,Sharjah,0.17008118851151832,False
lamborghini,huracan,2020,787848,90482,Coupe,Dubai,0.00038834454615299663,False
infiniti,qx60,2024,39057,18387,SUV,Dubai,0.13180376628804652,False
mercedes-benz,c-class,2024,24612,163994,Sedan,Dubai,0.13932828986461177,False
volkswagen,jetta,2009,24486,23310,Sedan,Dubai,0.15228428953195677,False
bentley,bentayga,2008,717431,165005,SUV,Dubai,0.038325070498953395,False
ford,mustang,2011,57308,299882,Sports Car,Sharjah,0.12196813187973121,False
nissan,x-trail,2016,74377,142782,SUV,Dubai,0.2058166379195519,False
porsche,panamera,2018,226731,46160,Sedan,Dubai,0.05448655521771506,False
jeep,grand-cherokee,2011,164226,23447,SUV,Dubai,0.17381887605212265,False
mercedes-benz,slk-class,2011,26304,15751,Coupe,Dubai,0.17076697594458928,False
bentley,continental-gt,2009,356489,75398,Coupe,Dubai,0.048875529191478084,False
infiniti,q80,2022,107139,240222,SUV,Dubai,0.16196818223139237,False
ford,f-series-pickup,2020,230478,188727,Pick Up Truck,Dubai,0.1818182247808089,False
land-rover,range-rover,2020,619653,242479,SUV,Dubai,0.11461599428162372,False
ford,mustang,2024,153648,218259,Coupe,Dubai,0.13662762638337378,False
tesla,model-s,2016,273699,196613,Sedan,Dubai,0.15994190352789173,False
nissan,patrol,2008,438384,156917,Other,Abu Dhabi,0.14281767361016512,False
jaguar,xf,2019,28006,29824,Sedan,Abu Dhabi,0.17986555434372065,False
toyota,yaris,2022,17600,217381,Sedan,Sharjah,0.15544563710682596,False
kia,carens,2010,18228,29223,Other,Sharjah,0.15878143170745812,False
nissan,patrol,2019,159185,85214,SUV,Dubai,0.20081752680869636,False
subaru,wrx,2020,120193,252893,Sedan,Dubai,0.1723916142080018,False
mercedes-benz,r-class,2021,56244,170402,Hatchback,Dubai,0.19781687812708165,False
audi,q7,2013,53091,28215,SUV,Dubai,0.19282544912945304,False
mercedes-benz,g-class,2008,977819,158199,Wagon,Dubai,0.08114847571005768,False
volkswagen,id4,2011,150765,74432,Crossover,Dubai,0.1895890872077498,False
toyota,land-cruiser,2005,196033,227624,SUV,Abu Dhabi,0.1282276176492959,False
mercedes-benz,s-class,2013,622940,201297,Sedan,Dubai,0.13357762280871965,False
chevrolet,camaro,2015,204500,122524,Coupe,Dubai,0.1891537864952365,False
mercedes-benz,gl-class,2018,137215,178410,SUV,Dubai,0.19298027419975444,False
land-rover,range-rover,2009,152463,197061,SUV,Dubai,0.17579011172666004,False
mercedes-benz,glc-63,2009,330749,63460,SUV,Dubai,0.14914618930882667,False
mitsubishi,l200,2022,60561,277831,Pick Up Truck,Dubai,0.1485757442230013,False
mercedes-benz,glb,2014,315312,243074,SUV,Dubai,0.1367931179883814,False
porsche,cayenne,2013,400134,240714,Coupe,Dubai,0.03978923240905097,False
peugeot,208,2005,13892,220784,Hatchback,Ajman,0.13202339473924607,False
mercedes-benz,gls-class,2024,1367393,206602,SUV,Dubai,0.008763689635091887,False
chevrolet,tahoe,2019,27682,238302,SUV,Sharjah,0.15595455456816493,False
porsche,panamera,2011,75868,39637,Sedan,Sharjah,0.039179761206955654,False
toyota,fj-cruiser,2018,102606,84039,SUV,Dubai,0.2123186871095274,False
toyota,prado,2023,91211,106053,SUV,Dubai,0.17984226155547767,False
lexus,ls-series,2016,71025,12681,Sedan,Abu Dhabi,0.14368965740575185,False
mercedes-benz,c-class,2013,74107,108618,Sedan,Dubai,0.20540585364554165,False
lexus,is-series,2005,68515,11229,Sedan,Dubai,0.12540245948548767,False
jeep,gladiator,2014,184796,101947,Pick Up Truck,Dubai,0.20406335583874458,False
hyundai,elantra,2008,47850,199750,Sedan,Dubai,0.18576698258216823,False
jeep,grand-cherokee,2012,211534,45464,SUV,Dubai,0.18115461220414808,False
honda,pilot,2019,60741,121705,SUV,Dubai,0.2046563367110844,False
audi,a8,2005,52011,272135,Sedan,Dubai,0.11493721403521473,False
mercedes-benz,g-class,2014,710213,256437,SUV,Dubai,0.11913995566343605,False
toyota,camry,2015,68085,13620,Sedan,Umm Al Qawain,0.15974405569137762,False
mitsubishi,montero-sport,2015,108671,192417,SUV,Dubai,0.21806785732001882,False
